node_id,label,PathwayName,identifiers,type,PathwayID,GeneName,GeneID
6434,TRA2B,,TRA2B,gene,,TRA2B,6434
1819,DRG2,,DRG2,gene,,DRG2,1819
3965,LGALS9,,LGALS9,gene,,LGALS9,3965
396609,MAPK9,,396609,gene,,MAPK9,396609
23043,TNIK,,TNIK,gene,,TNIK,23043
6555,SLC10A2,,ENSG00000125255,gene,,SLC10A2,6555
7125,TNNC2,,TNNC2,gene,,TNNC2,7125
136853,SSC4D,,ENSG00000146700,gene,,SSC4D,136853
9468,PCYT1B,,PCYT1B,gene,,PCYT1B,9468
10910,SUGT1,,SUGT1,gene,,SUGT1,10910
54505,DHX29,,DHX29,gene,,DHX29,54505
6093,ROCK1,,ENSG00000067900,gene,,ROCK1,6093
WP775,Blood clotting cascade,Blood clotting cascade,WP775,pathway,WP775,,
9843,HEPH,,ENSG00000089472,gene,,HEPH,9843
160,AP2A1,,AP2A1,gene,,AP2A1,160
7518,XRCC4,,ENSG00000152422,gene,,XRCC4,7518
10893,MMP24,,ENSG00000125966,gene,,MMP24,10893
9551,ATP5MF,,ATP5MF,gene,,ATP5MF,9551
4759,NEU2,,ENSG00000115488,gene,,NEU2,4759
WP4018,Clear cell renal cell carcinoma pathways,Clear cell renal cell carcinoma pathways,WP4018,pathway,WP4018,,
101926963,PRKAR1B-AS1,,PRKAR1B-AS1,gene,,PRKAR1B-AS1,101926963
128239,IQGAP3,,IQGAP3,gene,,IQGAP3,128239
6334,SCN8A,,ENSG00000196876,gene,,SCN8A,6334
1447,CSN2,,CSN2,gene,,CSN2,1447
490,ATP2B1,,ATP2B1,gene,,ATP2B1,490
200728,TMEM17,,ENSG00000186889,gene,,TMEM17,200728
3008,H1-4,,ENSG00000168298,gene,,H1-4,3008
1352,COX10,,COX10,gene,,COX10,1352
139212,DNAAF6,,DNAAF6,gene,,DNAAF6,139212
4909,NTF4,,ENSG00000225950,gene,,NTF4,4909
23446,SLC44A1,,SLC44A1,gene,,SLC44A1,23446
7185,TRAF1,,TRAF1,gene,,TRAF1,7185
176,ACAN,,ENSG00000157766,gene,,ACAN,176
3115,HLA-DPB1,,HLA-DPB1,gene,,HLA-DPB1,3115
2897,GRIK1,,ENSG00000171189,gene,,GRIK1,2897
9133,CCNB2,,ENSG00000157456,gene,,CCNB2,9133
WP1168,ID signaling pathway,ID signaling pathway,WP1168,pathway,WP1168,,
23133,PHF8,,PHF8,gene,,PHF8,23133
579,NKX3-2,,NKX3-2,gene,,NKX3-2,579
100425753,APPL1,,100425753,gene,,APPL1,100425753
348980,HCN1,,HCN1,gene,,HCN1,348980
90550,MCU,,MCU,gene,,MCU,90550
102466751,MIR6859-1,,MIR6859-1,gene,,MIR6859-1,102466751
2689,GH2,,ENSG00000136487,gene,,GH2,2689
100625258,TP63,,100625258,gene,,TP63,100625258
7301,TYRO3,,TYRO3,gene,,TYRO3,7301
2027,ENO3,,ENO3,gene,,ENO3,2027
54937,SOHLH2,,SOHLH2,gene,,SOHLH2,54937
7465,WEE1,,ENSG00000166483,gene,,WEE1,7465
57498,KIDINS220,,ENSG00000134313,gene,,KIDINS220,57498
1962,EHHADH,,EHHADH,gene,,EHHADH,1962
611103,E2F5,,611103,gene,,E2F5,611103
100080176,TGFB2,,100080176,gene,,TGFB2,100080176
84988,PPP1R16A,,ENSG00000160972,gene,,PPP1R16A,84988
87,ACTN1,,ACTN1,gene,,ACTN1,87
100092580,ATP2A1,,100092580,gene,,ATP2A1,100092580
55536,CDCA7L,,ENSG00000164649,gene,,CDCA7L,55536
5216,PFN1,,PFN1,gene,,PFN1,5216
6446,SGK1,,SGK1,gene,,SGK1,6446
26220,DGCR5,,DGCR5,gene,,DGCR5,26220
9789,SPCS2,,ENSG00000118363,gene,,SPCS2,9789
1573,CYP2J2,,ENSG00000134716,gene,,CYP2J2,1573
6869,TACR1,,TACR1,gene,,TACR1,6869
407007,MIR222,,MIR222,gene,,MIR222,407007
4437,MSH3,,MSH3,gene,,MSH3,4437
6217,RPS16,,ENSG00000105193,gene,,RPS16,6217
8697,CDC23,,CDC23,gene,,CDC23,8697
622,BDH1,,ENSG00000161267,gene,,BDH1,622
55693,KDM4D,,ENSG00000186280,gene,,KDM4D,55693
100629639,CTSD,,100629639,gene,,CTSD,100629639
6311,ATXN2,,ENSG00000204842,gene,,ATXN2,6311
497059,SSTR2,,497059,gene,,SSTR2,497059
5883,RAD9A,,RAD9A,gene,,RAD9A,5883
144165,PRICKLE1,,PRICKLE1,gene,,PRICKLE1,144165
1464,CSPG4,,ENSG00000173546,gene,,CSPG4,1464
5817,PVR,,PVR,gene,,PVR,5817
8036,SHOC2,,SHOC2,gene,,SHOC2,8036
1646,AKR1C2,,ENSG00000151632,gene,,AKR1C2,1646
WP3965,Lipid metabolism pathway,Lipid metabolism pathway,WP3965,pathway,WP3965,,
728,C5AR1,,ENSG00000197405,gene,,C5AR1,728
5325,PLAGL1,,ENSG00000118495,gene,,PLAGL1,5325
768,CA9,,CA9,gene,,CA9,768
100090229,SCX,,100090229,gene,,SCX,100090229
7471,WNT1,,WNT1,gene,,WNT1,7471
1386,ATF2,,ENSG00000115966,gene,,ATF2,1386
484137,PTCH1,,484137,gene,,PTCH1,484137
7543,ZFX,,ZFX,gene,,ZFX,7543
10735,STAG2,,ENSG00000101972,gene,,STAG2,10735
1907,EDN2,,ENSG00000127129,gene,,EDN2,1907
486299,PXN,,486299,gene,,PXN,486299
100616417,MIR4786,,ENSG00000264279,gene,,MIR4786,100616417
8581,LY6D,,ENSG00000167656,gene,,LY6D,8581
406995,MIR181A1,,MIR181A1,gene,,MIR181A1,406995
3914,LAMB3,,ENSG00000196878,gene,,LAMB3,3914
240,ALOX5,,ALOX5,gene,,ALOX5,240
100081349,PLCB3,,100081349,gene,,PLCB3,100081349
422348,COL4A5,,422348,gene,,COL4A5,422348
4778,NFE2,,ENSG00000123405,gene,,NFE2,4778
101750396,IL18RAP,,101750396,gene,,IL18RAP,101750396
29904,EEF2K,,ENSG00000103319,gene,,EEF2K,29904
7412,VCAM1,,VCAM1,gene,,VCAM1,7412
5024,P2RX3,,ENSG00000109991,gene,,P2RX3,5024
5805,PTS,,PTS,gene,,PTS,5805
481839,MCM3,,481839,gene,,MCM3,481839
79689,STEAP4,,ENSG00000127954,gene,,STEAP4,79689
721,C4B,,ENSG00000224389,gene,,C4B,721
6611,SMS,,SMS,gene,,SMS,6611
100516201,TNFRSF25,,100516201,gene,,TNFRSF25,100516201
94240,EPSTI1,,EPSTI1,gene,,EPSTI1,94240
3312,HSPA8,,ENSG00000109971,gene,,HSPA8,3312
4689,NCF4,,ENSG00000100365,gene,,NCF4,4689
440193,CCDC88C,,ENSG00000015133,gene,,CCDC88C,440193
8092,ALX1,,ENSG00000180318,gene,,ALX1,8092
100616323,MIR4482,,MIR4482,gene,,MIR4482,100616323
100074181,PRKCB,,100074181,gene,,PRKCB,100074181
22808,MRAS,,ENSG00000158186,gene,,MRAS,22808
2556,GABRA3,,GABRA3,gene,,GABRA3,2556
5800,PTPRO,,PTPRO,gene,,PTPRO,5800
427758,RALGDS,,427758,gene,,RALGDS,427758
55775,TDP1,,ENSG00000042088,gene,,TDP1,55775
3557,IL1RN,,ENSG00000136689,gene,,IL1RN,3557
51552,RAB14,,ENSG00000119396,gene,,RAB14,51552
WP2596,Gastric acid production,Gastric acid production,WP2596,pathway,WP2596,,
341359,SYT10,,SYT10,gene,,SYT10,341359
2314,FLII,,FLII,gene,,FLII,2314
9528,TMEM59,,ENSG00000116209,gene,,TMEM59,9528
7253,TSHR,,TSHR,gene,,TSHR,7253
9314,KLF4,,KLF4,gene,,KLF4,9314
5409,PNMT,,ENSG00000141744,gene,,PNMT,5409
10287,RGS19,,ENSG00000171700,gene,,RGS19,10287
10205,MPZL2,,MPZL2,gene,,MPZL2,10205
424507,CDC7,,424507,gene,,CDC7,424507
919,CD247,,CD247,gene,,CD247,919
23019,CNOT1,,ENSG00000125107,gene,,CNOT1,23019
135112,NCOA7,,NCOA7,gene,,NCOA7,135112
100514115,FGFR3,,100514115,gene,,FGFR3,100514115
3978,LIG1,,ENSG00000105486,gene,,LIG1,3978
92597,MOB1B,,ENSG00000173542,gene,,MOB1B,92597
30834,POLR1H,,POLR1H,gene,,POLR1H,30834
WP5302,Neolacto series sphingolipid metabolism,Neolacto series sphingolipid metabolism,WP5302,pathway,WP5302,,
6401,SELE,,SELE,gene,,SELE,6401
WP5027,nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell,nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell,WP5027,pathway,WP5027,,
424883,PLSCR1,,424883,gene,,PLSCR1,424883
51647,CIAO2B,,CIAO2B,gene,,CIAO2B,51647
406956,MIR181B2,,MIR181B2,gene,,MIR181B2,406956
486148,IRS1,,486148,gene,,IRS1,486148
2132,EXT2,,ENSG00000151348,gene,,EXT2,2132
7454,WAS,,WAS,gene,,WAS,7454
64816,CYP3A43,,CYP3A43,gene,,CYP3A43,64816
419832,ELK4,,419832,gene,,ELK4,419832
51284,TLR7,,TLR7,gene,,TLR7,51284
931,MS4A1,,MS4A1,gene,,MS4A1,931
WP4919,Neuroinflammation,Neuroinflammation,WP4919,pathway,WP4919,,
79571,GCC1,,GCC1,gene,,GCC1,79571
WP3893,Development and heterogeneity of the ILC family,Development and heterogeneity of the ILC family,WP3893,pathway,WP3893,,
6282,S100A11,,S100A11,gene,,S100A11,6282
84065,TMEM222,,ENSG00000186501,gene,,TMEM222,84065
959,CD40LG,,ENSG00000102245,gene,,CD40LG,959
26585,GREM1,,ENSG00000166923,gene,,GREM1,26585
613905,GSTO2,,613905,gene,,GSTO2,613905
2165,F13B,,ENSG00000143278,gene,,F13B,2165
100152497,PLCG1,,100152497,gene,,PLCG1,100152497
7049,TGFBR3,,ENSG00000069702,gene,,TGFBR3,7049
100513811,AKT3,,100513811,gene,,AKT3,100513811
10142,AKAP9,,AKAP9,gene,,AKAP9,10142
340665,CYP26C1,,ENSG00000187553,gene,,CYP26C1,340665
51491,NOP16,,ENSG00000048162,gene,,NOP16,51491
7846,TUBA1A,,ENSG00000167552,gene,,TUBA1A,7846
9538,EI24,,ENSG00000149547,gene,,EI24,9538
25902,MTHFD1L,,ENSG00000120254,gene,,MTHFD1L,25902
WP959,G1 to S cell cycle control,G1 to S cell cycle control,WP959,pathway,WP959,,
4051,CYP4F3,,CYP4F3,gene,,CYP4F3,4051
3836,KPNA1,,KPNA1,gene,,KPNA1,3836
3605,IL17A,,IL17A,gene,,IL17A,3605
3656,IRAK2,,IRAK2,gene,,IRAK2,3656
3273,HRG,,HRG,gene,,HRG,3273
10849,POLR1G,,POLR1G,gene,,POLR1G,10849
6203,RPS9,,ENSG00000170889,gene,,RPS9,6203
100082351,CHUK,,100082351,gene,,CHUK,100082351
WP4540,Hippo signaling regulation pathways,Hippo signaling regulation pathways,WP4540,pathway,WP4540,,
10673,TNFSF13B,,TNFSF13B,gene,,TNFSF13B,10673
1287,COL4A5,,COL4A5,gene,,COL4A5,1287
105369550,FEZ1,,ENSG00000149557,gene,,FEZ1,105369550
23288,IQCE,,ENSG00000106012,gene,,IQCE,23288
553,AVPR1B,,ENSG00000198049,gene,,AVPR1B,553
57758,SCUBE2,,ENSG00000175356,gene,,SCUBE2,57758
8402,SLC25A11,,SLC25A11,gene,,SLC25A11,8402
1582,CYP8B1,,CYP8B1,gene,,CYP8B1,1582
100157318,APOD,,100157318,gene,,APOD,100157318
51302,CYP39A1,,ENSG00000146233,gene,,CYP39A1,51302
100075317,KIT,,100075317,gene,,KIT,100075317
3437,IFIT3,,IFIT3,gene,,IFIT3,3437
1840,DTX1,,ENSG00000135144,gene,,DTX1,1840
6452,SH3BP2,,ENSG00000087266,gene,,SH3BP2,6452
100037300,XIAP,,100037300,gene,,XIAP,100037300
WP363,Wnt signaling pathway,Wnt signaling pathway,WP363,pathway,WP363,,
100516166,CAMK2B,,100516166,gene,,CAMK2B,100516166
68214,GSTO2,,68214,gene,,GSTO2,68214
100084131,EIF4E,,100084131,gene,,EIF4E,100084131
100511782,FZD10,,100511782,gene,,FZD10,100511782
110261332,TRIM28,,110261332,gene,,TRIM28,110261332
122042,RXFP2,,RXFP2,gene,,RXFP2,122042
367,AR,,ENSG00000169083,gene,,AR,367
396,ARHGDIA,,ENSG00000141522,gene,,ARHGDIA,396
60673,ATG101,,ENSG00000123395,gene,,ATG101,60673
2632,GBE1,,GBE1,gene,,GBE1,2632
91039,DPP9,,DPP9,gene,,DPP9,91039
414060,TBC1D3,,ENSG00000274611,gene,,TBC1D3,414060
3150,HMGN1,,HMGN1,gene,,HMGN1,3150
110384692,C4A,,ENSG00000244731,gene,,C4A,110384692
4000,LMNA,,LMNA,gene,,LMNA,4000
80201,HKDC1,,HKDC1,gene,,HKDC1,80201
26085,KLK13,,ENSG00000167759,gene,,KLK13,26085
WP5029,Amino acid transport defects (IEMs),Amino acid transport defects (IEMs),WP5029,pathway,WP5029,,
6923,ELOB,,ELOB,gene,,ELOB,6923
6943,TCF21,,TCF21,gene,,TCF21,6943
6718,AKR1D1,,AKR1D1,gene,,AKR1D1,6718
166379,BBS12,,BBS12,gene,,BBS12,166379
56963,RGMA,,RGMA,gene,,RGMA,56963
WP3851,TLR4 signaling and tolerance,TLR4 signaling and tolerance,WP3851,pathway,WP3851,,
612279,IL22RA1,,612279,gene,,IL22RA1,612279
100142668,LIPA,,100142668,gene,,LIPA,100142668
185,AGTR1,,ENSG00000144891,gene,,AGTR1,185
3305,HSPA1L,,HSPA1L,gene,,HSPA1L,3305
100626904,IL1R1,,100626904,gene,,IL1R1,100626904
417725,PTPN12,,417725,gene,,PTPN12,417725
8440,NCK2,,ENSG00000071051,gene,,NCK2,8440
1369,CPN1,,CPN1,gene,,CPN1,1369
178,AGL,,ENSG00000162688,gene,,AGL,178
2157,F8,,ENSG00000185010,gene,,F8,2157
100078239,RASSF1,,100078239,gene,,RASSF1,100078239
8318,CDC45,,ENSG00000093009,gene,,CDC45,8318
89795,NAV3,,ENSG00000067798,gene,,NAV3,89795
347686,SNORD64,,ENSG00000276610,gene,,SNORD64,347686
6519,SLC3A1,,SLC3A1,gene,,SLC3A1,6519
145226,RDH12,,ENSG00000139988,gene,,RDH12,145226
64219,PJA1,,PJA1,gene,,PJA1,64219
479021,MEF2A,,479021,gene,,MEF2A,479021
5445,PON2,,PON2,gene,,PON2,5445
396947,TNNI1,,396947,gene,,TNNI1,396947
28513,CDH19,,CDH19,gene,,CDH19,28513
490548,RALBP1,,490548,gene,,RALBP1,490548
168667,BMPER,,ENSG00000164619,gene,,BMPER,168667
3640,INSL3,,INSL3,gene,,INSL3,3640
28316,CDH20,,ENSG00000101542,gene,,CDH20,28316
2564,GABRE,,ENSG00000102287,gene,,GABRE,2564
723999,CYP27A1,,723999,gene,,CYP27A1,723999
10464,PIBF1,,PIBF1,gene,,PIBF1,10464
WP1545,miRNAs involved in DNA damage response,miRNAs involved in DNA damage response,WP1545,pathway,WP1545,,
84254,CAMKK1,,CAMKK1,gene,,CAMKK1,84254
1909,EDNRA,,ENSG00000151617,gene,,EDNRA,1909
15,AANAT,,AANAT,gene,,AANAT,15
1874,E2F4,,ENSG00000205250,gene,,E2F4,1874
103164954,ITPR2,,103164954,gene,,ITPR2,103164954
445013,MAPK3,,445013,gene,,MAPK3,445013
1555,CYP2B6,,CYP2B6,gene,,CYP2B6,1555
4744,NEFH,,ENSG00000100285,gene,,NEFH,4744
341416,OR6C2,,OR6C2,gene,,OR6C2,341416
4913,NTHL1,,ENSG00000065057,gene,,NTHL1,4913
8565,YARS1,,YARS1,gene,,YARS1,8565
3014,H2AX,,ENSG00000188486,gene,,H2AX,3014
8669,EIF3J,,ENSG00000104131,gene,,EIF3J,8669
7277,TUBA4A,,TUBA4A,gene,,TUBA4A,7277
223,ALDH9A1,,ALDH9A1,gene,,ALDH9A1,223
22908,SACM1L,,ENSG00000211456,gene,,SACM1L,22908
23367,LARP1,,ENSG00000155506,gene,,LARP1,23367
100082290,VEGFD,,100082290,gene,,VEGFD,100082290
57472,CNOT6,,ENSG00000113300,gene,,CNOT6,57472
1583,CYP11A1,,ENSG00000140459,gene,,CYP11A1,1583
125981,ACER1,,ENSG00000167769,gene,,ACER1,125981
WP3943,Robo4 and VEGF signaling pathways crosstalk,Robo4 and VEGF signaling pathways crosstalk,WP3943,pathway,WP3943,,
5557,PRIM1,,PRIM1,gene,,PRIM1,5557
80308,FLAD1,,ENSG00000160688,gene,,FLAD1,80308
192111,PGAM5,,PGAM5,gene,,PGAM5,192111
79188,TMEM43,,TMEM43,gene,,TMEM43,79188
23583,SMUG1,,ENSG00000123415,gene,,SMUG1,23583
4142,MAS1,,ENSG00000130368,gene,,MAS1,4142
6121,RPE65,,RPE65,gene,,RPE65,6121
50848,F11R,,F11R,gene,,F11R,50848
4043,LRPAP1,,ENSG00000163956,gene,,LRPAP1,4043
417180,LAMC3,,417180,gene,,LAMC3,417180
387,RHOA,,RHOA,gene,,RHOA,387
147409,DSG4,,DSG4,gene,,DSG4,147409
612125,NR0B2,,612125,gene,,NR0B2,612125
80344,DCAF11,,DCAF11,gene,,DCAF11,80344
285704,RGMB,,RGMB,gene,,RGMB,285704
WP5442,Wnt/Beta-catenin signaling inhibitors in current and past clinical trials,Wnt/Beta-catenin signaling inhibitors in current and past clinical trials,WP5442,pathway,WP5442,,
22845,DOLK,,DOLK,gene,,DOLK,22845
84680,ACCS,,ACCS,gene,,ACCS,84680
5077,PAX3,,PAX3,gene,,PAX3,5077
54472,TOLLIP,,ENSG00000078902,gene,,TOLLIP,54472
51601,LIPT1,,ENSG00000144182,gene,,LIPT1,51601
8767,RIPK2,,RIPK2,gene,,RIPK2,8767
3426,CFI,,CFI,gene,,CFI,3426
4821,NKX2-2,,NKX2-2,gene,,NKX2-2,4821
8350,H3C1,,H3C1,gene,,H3C1,8350
WP4225,Pyrimidine metabolism and related diseases,Pyrimidine metabolism and related diseases,WP4225,pathway,WP4225,,
126328,NDUFA11,,ENSG00000174886,gene,,NDUFA11,126328
55276,PGM2,,PGM2,gene,,PGM2,55276
28972,SPCS1,,ENSG00000114902,gene,,SPCS1,28972
491180,GIT1,,491180,gene,,GIT1,491180
415481,ARNT2,,415481,gene,,ARNT2,415481
221336,BEND6,,BEND6,gene,,BEND6,221336
3687,ITGAX,,ENSG00000140678,gene,,ITGAX,3687
WP306,Focal adhesion,Focal adhesion,WP306,pathway,WP306,,
501,ALDH7A1,,ALDH7A1,gene,,ALDH7A1,501
7494,XBP1,,XBP1,gene,,XBP1,7494
8705,B3GALT4,,B3GALT4,gene,,B3GALT4,8705
353376,TICAM2,,ENSG00000243414,gene,,TICAM2,353376
201266,SLC39A11,,SLC39A11,gene,,SLC39A11,201266
WP4560,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,WP4560,pathway,WP4560,,
10419,PRMT5,,ENSG00000100462,gene,,PRMT5,10419
476714,TYK2,,476714,gene,,TYK2,476714
100091424,CBL,,100091424,gene,,CBL,100091424
WP1182,Eukaryotic transcription initiation,Eukaryotic transcription initiation,WP1182,pathway,WP1182,,
11314,CD300A,,CD300A,gene,,CD300A,11314
2001,ELF5,,ENSG00000135374,gene,,ELF5,2001
22839,DLGAP4,,DLGAP4,gene,,DLGAP4,22839
8538,BARX2,,BARX2,gene,,BARX2,8538
1030,CDKN2B,,ENSG00000147883,gene,,CDKN2B,1030
26648,OR7E24,,OR7E24,gene,,OR7E24,26648
3075,CFH,,ENSG00000000971,gene,,CFH,3075
7328,UBE2H,,ENSG00000186591,gene,,UBE2H,7328
80310,PDGFD,,ENSG00000170962,gene,,PDGFD,80310
166,TLE5,,TLE5,gene,,TLE5,166
WP623,Oxidative phosphorylation,Oxidative phosphorylation,WP623,pathway,WP623,,
57804,POLD4,,POLD4,gene,,POLD4,57804
64800,EFCAB6,,ENSG00000186976,gene,,EFCAB6,64800
608231,FAF1,,608231,gene,,FAF1,608231
2059,EPS8,,ENSG00000151491,gene,,EPS8,2059
196,AHR,,AHR,gene,,AHR,196
8050,PDHX,,ENSG00000110435,gene,,PDHX,8050
8706,B3GALNT1,,ENSG00000169255,gene,,B3GALNT1,8706
519624,STX16,,519624,gene,,STX16,519624
85416,ZIC5,,ZIC5,gene,,ZIC5,85416
WP799,Nod-like receptor (NLR) signaling pathway,Nod-like receptor (NLR) signaling pathway,WP799,pathway,WP799,,
9951,HS3ST4,,ENSG00000182601,gene,,HS3ST4,9951
3399,ID3,,ID3,gene,,ID3,3399
4686,NCBP1,,ENSG00000136937,gene,,NCBP1,4686
54413,NLGN3,,ENSG00000196338,gene,,NLGN3,54413
397261,STAT4,,397261,gene,,STAT4,397261
5906,RAP1A,,RAP1A,gene,,RAP1A,5906
100155567,SLC27A4,,100155567,gene,,SLC27A4,100155567
5813,PURA,,ENSG00000185129,gene,,PURA,5813
5923,RASGRF1,,RASGRF1,gene,,RASGRF1,5923
84894,LINGO1,,ENSG00000169783,gene,,LINGO1,84894
6135,RPL11,,ENSG00000142676,gene,,RPL11,6135
26212,OR2B6,,OR2B6,gene,,OR2B6,26212
100084442,MLST8,,100084442,gene,,MLST8,100084442
10238,DCAF7,,DCAF7,gene,,DCAF7,10238
8630,HSD17B6,,ENSG00000025423,gene,,HSD17B6,8630
858,CAV2,,CAV2,gene,,CAV2,858
2786,GNG4,,ENSG00000168243,gene,,GNG4,2786
221823,PRPS1L1,,PRPS1L1,gene,,PRPS1L1,221823
WP4030,SCFA and skeletal muscle substrate metabolism,SCFA and skeletal muscle substrate metabolism,WP4030,pathway,WP4030,,
251,ALPG,,ALPG,gene,,ALPG,251
442186,OR2J3,,OR2J3,gene,,OR2J3,442186
100085786,ITGA11,,100085786,gene,,ITGA11,100085786
103910,MYL12B,,MYL12B,gene,,MYL12B,103910
3955,LFNG,,ENSG00000106003,gene,,LFNG,3955
154091,SLC2A12,,ENSG00000146411,gene,,SLC2A12,154091
100422842,MIR3074,,MIR3074,gene,,MIR3074,100422842
417374,ITGB4,,417374,gene,,ITGB4,417374
WP4799,Downregulation of ACE2 by SARS-CoV-2 spike protein,Downregulation of ACE2 by SARS-CoV-2 spike protein,WP4799,pathway,WP4799,,
22948,CCT5,,CCT5,gene,,CCT5,22948
30835,CD209,,ENSG00000090659,gene,,CD209,30835
440823,MIAT,,MIAT,gene,,MIAT,440823
7041,TGFB1I1,,TGFB1I1,gene,,TGFB1I1,7041
WP5287,17q12 copy number variation syndrome,17q12 copy number variation syndrome,WP5287,pathway,WP5287,,
28514,DLL1,,DLL1,gene,,DLL1,28514
2313,FLI1,,FLI1,gene,,FLI1,2313
338322,NLRP10,,ENSG00000182261,gene,,NLRP10,338322
5073,PARN,,PARN,gene,,PARN,5073
100124597,F2R,,100124597,gene,,F2R,100124597
7429,VIL1,,ENSG00000127831,gene,,VIL1,7429
9657,IQCB1,,ENSG00000173226,gene,,IQCB1,9657
253827,MSRB3,,MSRB3,gene,,MSRB3,253827
2081,ERN1,,ENSG00000178607,gene,,ERN1,2081
54776,PPP1R12C,,PPP1R12C,gene,,PPP1R12C,54776
5618,PRLR,,PRLR,gene,,PRLR,5618
57462,MYORG,,MYORG,gene,,MYORG,57462
6900,CNTN2,,CNTN2,gene,,CNTN2,6900
1509,CTSD,,ENSG00000117984,gene,,CTSD,1509
407001,MIR218-2,,MIR218-2,gene,,MIR218-2,407001
51166,AADAT,,ENSG00000109576,gene,,AADAT,51166
55106,SLFN12,,ENSG00000172123,gene,,SLFN12,55106
54407,SLC38A2,,SLC38A2,gene,,SLC38A2,54407
58499,ZNF462,,ENSG00000148143,gene,,ZNF462,58499
6416,MAP2K4,,ENSG00000065559,gene,,MAP2K4,6416
10901,DHRS4,,DHRS4,gene,,DHRS4,10901
6432,SRSF7,,SRSF7,gene,,SRSF7,6432
768212,MIR758,,MIR758,gene,,MIR758,768212
338,APOB,,APOB,gene,,APOB,338
22928,SEPHS2,,SEPHS2,gene,,SEPHS2,22928
421177,ELF3,,421177,gene,,ELF3,421177
22877,MLXIP,,ENSG00000175727,gene,,MLXIP,22877
485790,CDC25B,,485790,gene,,CDC25B,485790
100683420,LAMA2,,100683420,gene,,LAMA2,100683420
5332,PLCB4,,ENSG00000101333,gene,,PLCB4,5332
11077,HSF2BP,,HSF2BP,gene,,HSF2BP,11077
57105,CYSLTR2,,ENSG00000152207,gene,,CYSLTR2,57105
WP5312,Metabolic pathways of fibroblasts,Metabolic pathways of fibroblasts,WP5312,pathway,WP5312,,
6625,SNRNP70,,SNRNP70,gene,,SNRNP70,6625
128338,DRAM2,,DRAM2,gene,,DRAM2,128338
WP268,Notch signaling,Notch signaling,WP268,pathway,WP268,,
10636,RGS14,,ENSG00000169220,gene,,RGS14,10636
64425,POLR1E,,POLR1E,gene,,POLR1E,64425
100055070,INMT,,100055070,gene,,INMT,100055070
485209,INPPL1,,485209,gene,,INPPL1,485209
5782,PTPN12,,PTPN12,gene,,PTPN12,5782
387521,PEDS1,,PEDS1,gene,,PEDS1,387521
1136,CHRNA3,,ENSG00000080644,gene,,CHRNA3,1136
3714,JAG2,,ENSG00000184916,gene,,JAG2,3714
WP3407,FTO obesity variant mechanism,FTO obesity variant mechanism,WP3407,pathway,WP3407,,
WP3934,Leptin and adiponectin,Leptin and adiponectin,WP3934,pathway,WP3934,,
WP5385,Growth factors and hormones in beta cell proliferation,Growth factors and hormones in beta cell proliferation,WP5385,pathway,WP5385,,
57198,ATP8B2,,ATP8B2,gene,,ATP8B2,57198
23626,SPO11,,ENSG00000054796,gene,,SPO11,23626
56853,CELF4,,ENSG00000101489,gene,,CELF4,56853
23012,STK38L,,STK38L,gene,,STK38L,23012
3638,INSIG1,,INSIG1,gene,,INSIG1,3638
51714,SELENOT,,SELENOT,gene,,SELENOT,51714
604,BCL6,,BCL6,gene,,BCL6,604
29880,ALG5,,ALG5,gene,,ALG5,29880
WP3580,Methionine de novo and salvage pathway,Methionine de novo and salvage pathway,WP3580,pathway,WP3580,,
5457,POU4F1,,POU4F1,gene,,POU4F1,5457
2710,GK,,ENSG00000198814,gene,,GK,2710
4645,MYO5B,,ENSG00000167306,gene,,MYO5B,4645
396826,FAS,,396826,gene,,FAS,396826
94,ACVRL1,,ENSG00000139567,gene,,ACVRL1,94
85366,MYLK2,,ENSG00000101306,gene,,MYLK2,85366
6783,SULT1E1,,ENSG00000109193,gene,,SULT1E1,6783
7266,DNAJC7,,DNAJC7,gene,,DNAJC7,7266
2741,GLRA1,,GLRA1,gene,,GLRA1,2741
114812128,CALM2,,114812128,gene,,CALM2,114812128
1237,CCR8,,ENSG00000179934,gene,,CCR8,1237
5862,RAB2A,,ENSG00000104388,gene,,RAB2A,5862
693122,MIR421,,MIR421,gene,,MIR421,693122
2257,FGF12,,FGF12,gene,,FGF12,2257
10864,SLC22A7,,SLC22A7,gene,,SLC22A7,10864
51119,SBDS,,SBDS,gene,,SBDS,51119
22803,XRN2,,XRN2,gene,,XRN2,22803
7423,VEGFB,,ENSG00000173511,gene,,VEGFB,7423
11020,IFT27,,IFT27,gene,,IFT27,11020
WP1151,ACE inhibitor pathway,ACE inhibitor pathway,WP1151,pathway,WP1151,,
10061,ABCF2,,ABCF2,gene,,ABCF2,10061
838542,GSTO2,,838542,gene,,GSTO2,838542
1439,CSF2RB,,CSF2RB,gene,,CSF2RB,1439
79366,HMGN5,,ENSG00000198157,gene,,HMGN5,79366
103166602,SKP2,,103166602,gene,,SKP2,103166602
WP5358,JAK-STAT signaling in the regulation of beta cells,JAK-STAT signaling in the regulation of beta cells,WP5358,pathway,WP5358,,
460557,TFG,,460557,gene,,TFG,460557
